,price,room_type,cancellation_policy,host_is_superhost,host_identity_verified,is_location_exact,has_availability,requires_license,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,latitude,longitude
4841,100,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,2,1.0,1.0,1.0,400.0,70.0,1,0,4,1125,1,5,21,190,40,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.92,-37.8869405,145.06264869999998
4842,55,Private room,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,35.0,1,0,1,1125,8,14,14,14,3,93.0,10.0,10.0,10.0,9.0,10.0,9.0,31,0.28,-37.81298793,145.12380969999998
4843,188,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,5,2.0,2.0,3.0,300.0,100.0,1,0,1,28,23,44,60,60,1,80.0,8.0,10.0,6.0,4.0,10.0,10.0,2,1.0,-37.80830384,144.9614238
4844,220,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,12,2.0,5.0,8.0,400.0,140.0,6,25,2,1125,8,38,68,158,2,60.0,6.0,9.0,7.0,6.0,8.0,4.0,1,2.0,-37.78948627,145.1323174
4845,120,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,2.0,2.0,2.0,600.0,120.0,1,15,3,1125,16,24,24,111,8,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.68,-37.87085659,144.9975031
4846,60,Private room,moderate,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,20.0,1,0,3,15,7,11,41,41,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.18,-37.77970035,144.97377240000003
4847,150,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,200.0,60.0,1,0,7,1125,11,41,71,346,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,62,0.03,-37.82315511,144.9651706
4848,50,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,200.0,50.0,1,0,7,1125,2,2,19,19,5,93.0,10.0,9.0,10.0,9.0,9.0,9.0,1,1.08,-37.79189224,144.98420869999998
4849,270,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,6,2.0,3.0,4.0,0.0,75.0,2,50,2,1125,11,30,58,319,42,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.88,-37.85529927,145.35821030000002
4850,120,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,5,1.0,3.0,3.0,500.0,100.0,5,0,3,1125,0,0,0,0,5,92.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0.11,-37.73845302,144.9805366
4851,96,Entire home/apt,moderate,True,False,True,True,False,False,False,False,3,1.0,1.0,1.0,500.0,55.0,2,35,2,1125,29,56,80,80,37,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.83,-37.81783969,144.9957958
4852,130,Entire home/apt,flexible,True,False,True,True,False,True,False,False,10,2.0,4.0,7.0,0.0,100.0,6,20,3,14,13,17,29,101,23,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,2.83,-37.75075799,145.13837900000001
4853,96,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,2,1.0,0.0,1.0,220.0,70.0,2,10,5,1125,17,31,37,37,1,100.0,10.0,8.0,10.0,10.0,10.0,8.0,87,0.14,-37.80862971,144.9559879
4854,220,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,6,2.0,3.0,4.0,200.0,75.0,1,0,5,30,0,0,23,221,10,98.0,10.0,9.0,10.0,10.0,10.0,9.0,1,2.75,-37.8232646,144.9663414
4855,300,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,False,False,False,4,1.0,2.0,2.0,1000.0,60.0,1,20,1,1125,29,56,86,361,7,94.0,9.0,10.0,10.0,10.0,10.0,8.0,2,0.56,-37.81759281,144.88969530000003
4856,165,Entire home/apt,moderate,True,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,0.0,2,25,2,1125,12,33,63,338,48,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.46,-37.86229429,145.31887759999998
4857,100,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,True,False,False,2,1.0,1.0,1.0,500.0,50.0,1,0,2,30,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.38,-37.85968028,144.98230130000002
4858,190,Entire home/apt,moderate,True,False,True,True,False,False,False,False,6,1.0,2.0,2.0,500.0,100.0,4,10,2,60,3,14,37,65,31,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.12,-37.81353024,144.95699069999998
4859,199,Entire home/apt,strict_14_with_grace_period,True,False,False,True,False,False,False,False,6,1.0,2.0,3.0,300.0,69.0,2,20,1,1125,7,16,29,48,171,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,9.08,-37.81034879,144.9622823
4860,65,Private room,flexible,False,True,True,True,False,False,False,False,2,2.5,1.0,1.0,0.0,10.0,1,0,3,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.1,-37.80627538,144.9666254
4861,136,Entire home/apt,moderate,False,False,True,True,False,True,False,False,2,1.0,0.0,1.0,200.0,60.0,1,0,7,1124,0,0,7,282,2,100.0,10.0,9.0,10.0,10.0,10.0,9.0,62,0.5,-37.84469238,144.99647280000002
4862,126,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,4,1.0,1.0,2.0,132.0,65.0,2,10,1,1125,8,21,42,132,167,98.0,10.0,10.0,10.0,10.0,10.0,10.0,9,5.51,-37.81651966,144.9532712
4863,130,Entire home/apt,moderate,True,True,False,True,False,False,False,False,3,1.0,0.0,3.0,500.0,40.0,2,50,2,14,5,28,58,333,77,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.1,-37.78010911,144.9749497
4864,150,Entire home/apt,flexible,False,False,True,True,False,False,False,False,2,1.0,1.0,2.0,500.0,50.0,1,0,2,1125,9,34,64,334,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.36,-37.85747395,144.9744179
4865,226,Entire home/apt,flexible,False,False,True,True,False,False,False,False,4,2.0,2.0,2.0,300.0,100.0,1,0,3,1125,13,35,65,340,30,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.75,-37.83634609,144.9742664
4866,80,Private room,flexible,False,False,True,True,False,False,False,False,1,1.0,1.0,1.0,400.0,48.0,1,0,3,1125,28,58,82,106,1,80.0,10.0,10.0,8.0,10.0,10.0,10.0,2,1.0,-37.83746371,144.9946571
4867,130,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,3,1.0,2.0,2.0,150.0,50.0,4,20,1,1125,0,0,0,0,20,88.0,9.0,8.0,9.0,9.0,10.0,9.0,7,1.32,-37.81627795,144.95378190000002
4868,46,Private room,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,2.0,1.0,1.0,150.0,85.0,1,0,3,1125,0,0,0,0,42,83.0,9.0,7.0,9.0,9.0,9.0,9.0,14,0.54,-37.88343821,145.0611459
4869,199,Entire home/apt,flexible,False,True,True,True,False,False,False,False,4,1.0,2.0,2.0,0.0,100.0,2,50,1,1125,29,59,89,364,11,92.0,9.0,9.0,9.0,9.0,10.0,9.0,1,0.26,-37.90465866,144.99544699999998
4870,71,Private room,moderate,True,True,False,True,False,False,False,False,2,1.0,1.0,1.0,350.0,25.0,1,15,1,1125,7,10,13,38,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.31,-37.80510742,144.98640669999997
4871,150,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,1.0,2.0,3.0,299.0,86.0,4,14,1,1124,7,26,50,308,22,95.0,10.0,9.0,10.0,10.0,10.0,10.0,98,4.0,-37.8156112,144.9546679
4872,140,Entire home/apt,moderate,False,False,False,True,False,False,False,False,2,1.0,1.0,1.0,0.0,100.0,1,0,1,1125,19,41,71,71,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0,-37.84753831,144.9944375
4873,155,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,5,1.5,2.0,2.0,300.0,99.0,4,50,2,1125,5,25,42,303,43,93.0,9.0,9.0,9.0,9.0,10.0,9.0,6,2.0,-37.81228029,144.9370379
4874,50,Private room,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,85.0,2,0,7,1125,7,7,7,7,31,87.0,9.0,8.0,10.0,10.0,9.0,9.0,14,0.43,-37.88332809,145.0624082
4875,87,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,50.0,1,0,7,30,0,0,0,0,2,80.0,10.0,10.0,8.0,10.0,10.0,10.0,1,0.18,-37.80702951,144.968433
4876,96,Private room,strict_14_with_grace_period,True,True,False,True,False,False,False,False,2,2.0,2.0,2.0,0.0,25.0,2,55,2,1125,7,21,51,314,36,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.89,-37.83527938,145.0513674
4877,125,Private room,moderate,False,False,False,True,False,False,False,False,2,1.5,1.0,1.0,200.0,100.0,1,50,1,1125,0,0,0,0,5,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.38,-37.83762627,144.99490500000002
4878,161,Entire home/apt,moderate,False,True,True,True,False,False,True,False,4,1.0,2.0,2.0,600.0,60.0,1,0,7,120,0,0,29,119,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0.09,-37.76157636,145.0015015
4879,136,Entire home/apt,moderate,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,400.0,95.0,1,0,1,1125,19,38,68,93,1,80.0,10.0,10.0,8.0,10.0,10.0,8.0,4,1.0,-37.81196043,144.9500465
4880,125,Entire home/apt,flexible,False,False,False,True,False,True,False,False,2,1.0,1.0,1.0,150.0,50.0,1,0,3,7,0,0,0,0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.07,-37.86706727,144.9755179
4881,129,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,3,1.0,1.0,1.0,5000.0,150.0,2,70,3,170,0,0,0,73,5,90.0,9.0,10.0,10.0,9.0,9.0,9.0,1,0.57,-37.81936683,144.94297769999997
4882,100,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,0.0,1.0,300.0,80.0,1,0,1,1125,22,44,64,64,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,47,0.22,-37.80909839,144.958787
4883,165,Entire home/apt,moderate,True,True,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,0.0,2,20,1,14,14,43,71,126,15,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,1.52,-37.76768648,145.67385330000002
4884,150,Entire home/apt,moderate,False,False,True,True,False,True,False,False,5,2.0,2.0,5.0,350.0,50.0,1,0,2,1125,1,5,18,278,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.86,-37.75166981,145.0570676
4885,116,Entire home/apt,moderate,False,False,True,True,False,False,False,False,4,1.0,2.0,2.0,500.0,170.0,1,0,2,60,12,33,63,88,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.07,-37.80393759,144.9651491
4886,65,Private room,strict_14_with_grace_period,True,True,False,True,False,False,False,False,2,1.0,1.0,1.0,300.0,25.0,1,25,1,1125,16,18,22,22,120,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.43,-37.81422681,144.9681192
4887,199,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,1.0,2.0,2.0,500.0,90.0,1,0,1,1125,21,43,73,348,6,83.0,9.0,7.0,10.0,10.0,9.0,9.0,36,0.23,-37.82784073,144.9592142
4888,155,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,1000.0,100.0,2,75,3,60,12,26,49,203,32,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.03,-37.85842518,144.9812148
4889,285,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,2.0,2.0,2.0,0.0,50.0,2,50,2,31,12,35,58,313,17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,29,0.6,-37.85809077,145.3669157
4890,39,Private room,strict_14_with_grace_period,False,False,False,True,False,True,False,False,2,1.0,1.0,1.0,0.0,0.0,1,0,1,30,0,0,0,0,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,2,0.48,-37.90343175,144.7344824
4891,84,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,0.0,1.0,300.0,45.0,2,30,2,1125,6,29,41,302,14,90.0,9.0,9.0,10.0,10.0,10.0,10.0,14,2.53,-37.80366083,144.9626523
4892,71,Entire home/apt,flexible,True,True,True,True,False,False,False,True,3,1.0,1.0,1.0,500.0,60.0,1,0,3,365,0,3,14,180,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.57,-37.89144969,145.0109688
4893,96,Entire home/apt,strict_14_with_grace_period,False,True,False,True,False,False,False,False,2,1.0,1.0,1.0,0.0,35.0,1,0,4,1125,4,24,31,109,3,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0.92,-37.75484367,145.0021342
4894,192,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,6,1.0,2.0,2.0,0.0,0.0,4,20,2,1125,4,8,13,157,42,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,4.88,-37.82386074,144.9659911
4895,170,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,5,1.0,2.0,2.0,300.0,65.0,4,25,2,800,2,13,25,128,103,96.0,10.0,9.0,10.0,10.0,10.0,10.0,1,5.01,-37.81621272,144.96672969999997
4896,100,Entire home/apt,moderate,True,False,True,True,False,True,False,False,4,1.0,1.0,2.0,169.0,59.0,2,10,1,30,7,22,25,60,78,95.0,10.0,10.0,10.0,10.0,10.0,9.0,3,4.65,-37.81478481,144.9547458
4897,53,Private room,moderate,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,0.0,1,10,2,1124,0,0,0,0,28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.61,-37.85906716,144.97685880000003
4898,65,Private room,moderate,False,False,False,True,False,True,False,False,2,1.0,1.0,1.0,150.0,0.0,1,0,2,1125,4,12,12,12,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2,4.47,-37.81493711,144.95379269999998
4899,65,Private room,flexible,True,False,True,True,False,True,False,False,4,1.0,2.0,2.0,0.0,40.0,1,45,1,365,25,53,83,358,21,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.89,-38.08033442,145.2042485
4900,65,Private room,strict_14_with_grace_period,True,True,True,True,False,False,False,False,2,1.0,1.0,1.0,150.0,35.0,1,0,2,14,28,58,88,88,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.08,-37.80012857,145.0393363
4901,55,Private room,moderate,False,True,False,True,False,False,False,False,2,1.0,1.0,1.0,150.0,30.0,1,0,2,1125,0,0,0,0,15,96.0,10.0,10.0,10.0,10.0,9.0,9.0,2,0.59,-37.87160795,144.998271
4902,161,Entire home/apt,moderate,False,False,True,True,False,True,False,False,3,1.0,1.0,2.0,200.0,120.0,1,30,2,1125,14,17,28,115,3,100.0,10.0,9.0,9.0,10.0,10.0,10.0,1,3.0,-37.82300166,144.96135759999999
4903,159,Private room,strict_14_with_grace_period,True,True,True,True,False,True,False,False,2,1.0,1.0,1.0,0.0,30.0,2,0,1,1125,23,53,81,340,12,98.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.28,-37.58558264,145.51178000000002
4904,338,Entire home/apt,moderate,False,False,True,True,False,True,False,False,6,3.0,3.0,3.0,1500.0,129.0,6,35,2,1125,10,15,38,167,13,97.0,10.0,10.0,9.0,9.0,10.0,9.0,5,2.83,-37.82127855,144.9412108
4905,280,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,8,2.0,2.0,4.0,300.0,135.0,4,20,2,1125,24,54,84,84,36,93.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.5,-37.81253042,144.9432612
4906,127,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,6,1.0,2.0,3.0,500.0,50.0,3,18,1,1124,4,24,37,121,203,93.0,10.0,9.0,10.0,10.0,10.0,10.0,1,6.01,-37.80972871,144.96131519999997
4907,55,Private room,flexible,True,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,40.0,1,0,3,99,12,42,72,72,33,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.08,-37.74602346,144.8697428
4908,109,Entire home/apt,moderate,False,False,True,True,False,False,False,False,4,2.0,2.0,2.0,200.0,172.0,1,0,2,90,6,14,37,150,19,89.0,9.0,10.0,8.0,9.0,10.0,9.0,1,3.54,-37.82594985,144.9576997
4909,180,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,4,1.0,2.0,2.0,400.0,60.0,3,30,7,365,0,0,0,162,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.08,-37.80231203,144.9684636
4910,69,Private room,flexible,False,True,False,True,False,True,False,False,1,1.0,1.0,1.0,150.0,25.0,1,0,1,1125,7,17,47,322,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.08,-37.76364421,145.04128630000002
4911,150,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,6,2.0,3.0,5.0,500.0,150.0,2,0,7,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04,-38.10435761,145.127001
4912,140,Entire home/apt,moderate,True,False,True,True,False,False,False,False,6,1.0,2.0,3.0,200.0,30.0,1,0,1,1125,1,10,30,120,28,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4,12.35,-37.80593604,144.9609581
4913,60,Private room,strict_14_with_grace_period,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,500.0,15.0,1,20,3,1125,23,53,83,83,17,95.0,9.0,10.0,10.0,9.0,9.0,9.0,3,2.16,-37.76909808,144.8886368
4914,80,Private room,flexible,False,False,True,True,False,True,False,False,4,1.0,2.0,2.0,130.0,0.0,1,20,1,8,27,48,49,215,5,95.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0.32,-37.91748361,145.3666127
4915,329,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,8,1.0,4.0,5.0,0.0,0.0,1,0,1,1125,22,52,82,357,6,93.0,9.0,10.0,10.0,9.0,9.0,9.0,1,0.21,-37.78681369,145.40118769999998
4916,174,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,False,False,False,4,2.0,2.0,2.0,0.0,60.0,1,0,2,365,17,47,77,352,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,27,0.05,-37.86611571,144.9789809
4917,129,Private room,moderate,True,True,False,True,False,False,False,False,2,1.0,1.0,1.0,0.0,65.0,1,0,1,365,0,14,40,313,15,99.0,10.0,10.0,10.0,10.0,10.0,9.0,3,0.96,-37.89879166,144.9857399
4918,130,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,500.0,50.0,1,0,2,1125,17,36,36,36,15,92.0,10.0,10.0,9.0,9.0,10.0,9.0,16,2.81,-37.81136611,144.9602759
4919,90,Entire home/apt,moderate,True,False,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,0.0,2,30,2,5,5,8,8,8,61,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.08,-37.8016593,144.98442240000003
4920,170,Entire home/apt,flexible,False,True,True,True,False,True,False,False,6,1.0,3.0,2.0,200.0,70.0,2,20,4,6,4,4,10,190,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.29,-37.80949609,144.9516014
4921,156,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,2,1.0,1.0,1.0,500.0,45.0,1,0,3,35,0,0,0,0,2,100.0,10.0,10.0,9.0,10.0,9.0,10.0,28,0.06,-37.82591889,144.96394909999998
4922,30,Private room,flexible,False,False,False,True,False,True,False,False,2,1.0,1.0,1.0,0.0,35.0,1,15,2,1125,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.31,-37.87970492,144.7526361
4923,228,Entire home/apt,strict_14_with_grace_period,True,True,False,True,False,False,False,False,7,2.0,3.0,4.0,300.0,120.0,6,30,1,7,3,14,39,64,16,98.0,10.0,9.0,10.0,10.0,10.0,10.0,5,6.67,-37.810388700000004,144.959454
4924,125,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,4,1.0,2.0,2.0,300.0,110.0,2,45,2,1125,0,29,59,334,2,60.0,7.0,8.0,7.0,5.0,9.0,9.0,23,0.18,-37.7895026,145.12453469999997
4925,130,Entire home/apt,moderate,True,False,True,True,False,True,False,False,4,1.0,2.0,2.0,400.0,70.0,4,20,1,1125,10,21,51,137,13,95.0,9.0,10.0,9.0,10.0,10.0,9.0,7,2.17,-37.82670065,144.9585274
4926,180,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,True,False,False,4,1.0,2.0,2.0,250.0,80.0,2,10,2,1120,5,6,6,81,50,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,2.76,-37.83662977,144.9785101
4927,30,Private room,moderate,False,True,True,True,False,False,False,False,2,1.0,1.0,1.0,0.0,0.0,1,10,2,14,6,20,42,101,222,91.0,9.0,9.0,10.0,10.0,9.0,9.0,1,2.86,-37.75570943,144.97172709999998
4928,91,Entire home/apt,moderate,False,False,False,True,False,False,False,False,2,1.0,1.0,1.0,0.0,60.0,1,0,2,30,5,16,22,22,56,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.33,-37.78044845,144.9704237
4929,138,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,6,1.0,2.0,3.0,250.0,59.0,4,15,1,1125,0,3,3,3,75,93.0,9.0,9.0,10.0,10.0,10.0,10.0,1,6.15,-37.81641142,144.9537638
4930,100,Entire home/apt,flexible,True,False,True,True,False,False,False,False,6,1.0,2.0,2.0,200.0,150.0,4,60,3,90,11,24,49,134,39,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.72,-37.85733217,144.98251530000002
4931,120,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,True,False,False,3,1.0,1.0,2.0,250.0,50.0,2,20,1,10,3,18,42,94,34,98.0,10.0,10.0,10.0,10.0,10.0,9.0,24,2.85,-37.81951143,144.9557763
4932,108,Entire home/apt,strict_14_with_grace_period,True,False,True,True,False,True,False,False,4,1.0,1.0,2.0,200.0,100.0,1,0,1,1125,23,53,83,83,1,100.0,10.0,10.0,8.0,8.0,10.0,8.0,22,1.0,-37.82072664,144.9434076
4933,169,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,5,1.0,2.0,4.0,300.0,39.0,4,15,1,1125,6,11,30,186,205,94.0,9.0,9.0,10.0,9.0,10.0,9.0,11,8.93,-37.80826634,144.96188590000003
4934,119,Entire home/apt,moderate,True,True,True,True,False,True,False,False,4,1.0,1.0,2.0,150.0,69.0,2,10,7,28,0,0,0,0,83,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.75,-37.82130913,144.9560467
4935,138,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,False,False,False,6,1.0,2.0,3.0,295.0,97.0,3,15,1,150,10,29,59,317,4,90.0,9.0,8.0,9.0,10.0,10.0,8.0,58,0.32,-37.81419637,144.9526592
4936,39,Private room,moderate,False,True,True,True,False,False,False,False,3,1.0,1.0,1.0,400.0,35.0,1,25,1,15,5,35,65,340,6,97.0,10.0,10.0,9.0,10.0,10.0,10.0,2,0.2,-37.77432779,145.1536882
4937,169,Entire home/apt,strict_14_with_grace_period,True,False,False,True,False,True,False,False,6,1.0,2.0,3.0,200.0,85.0,2,15,1,1125,17,30,60,320,43,95.0,10.0,10.0,10.0,10.0,10.0,9.0,35,4.03,-37.8140525,144.9551848
4938,127,Entire home/apt,strict_14_with_grace_period,False,False,True,True,False,True,False,False,4,1.0,1.0,2.0,200.0,65.0,2,15,1,1125,5,29,53,325,16,95.0,10.0,10.0,10.0,10.0,10.0,9.0,22,1.32,-37.81442171,144.9536432
4939,54,Private room,strict_14_with_grace_period,False,True,True,True,False,True,False,False,2,1.0,2.0,2.0,150.0,50.0,2,15,1,60,5,11,32,32,23,86.0,9.0,8.0,9.0,9.0,10.0,9.0,4,2.12,-37.81018783,144.96173810000002
4940,300,Entire home/apt,strict_14_with_grace_period,True,True,False,True,False,False,False,False,16,3.0,5.0,10.0,500.0,300.0,1,45,1,7,6,25,55,220,71,96.0,10.0,9.0,10.0,9.0,9.0,9.0,1,1.6,-38.14835242,145.4366759
4941,195,Entire home/apt,strict_14_with_grace_period,False,True,True,True,False,False,False,False,4,1.5,2.0,2.0,1000.0,150.0,4,50,2,7,11,21,21,21,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.22,-37.86567424,145.0052637
4942,144,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,2,1.0,1.0,1.0,300.0,0.0,2,0,1,1125,22,30,56,331,1,60.0,10.0,4.0,8.0,8.0,10.0,6.0,31,0.32,-37.81372258,144.947546
4943,71,Private room,moderate,True,False,False,True,False,True,False,False,2,1.0,1.0,1.0,200.0,39.0,1,0,1,1125,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.14,-37.8215193,144.9428593
4944,249,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,True,False,False,6,3.0,3.0,4.0,300.0,180.0,6,30,1,1125,11,13,32,261,9,93.0,10.0,9.0,10.0,10.0,9.0,10.0,50,1.49,-37.82929016,144.9431172
4945,60,Entire home/apt,strict_14_with_grace_period,False,False,False,True,False,False,False,False,2,1.0,1.0,1.0,0.0,60.0,1,10,2,1125,0,0,0,0,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.59,-37.81466811,145.01861159999999
4946,120,Entire home/apt,flexible,True,False,True,True,False,True,False,False,2,1.0,1.0,1.0,250.0,0.0,2,50,2,1125,4,6,23,102,32,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.19,-37.82054562,144.9551715
4947,140,Entire home/apt,flexible,False,False,True,True,False,True,False,False,4,1.5,2.0,2.0,200.0,0.0,4,40,1,1125,2,5,17,57,5,90.0,10.0,8.0,10.0,10.0,10.0,10.0,2,0.65,-37.71013217,145.021458
4948,100,Private room,moderate,False,False,True,True,False,True,False,False,2,1.0,1.0,1.0,500.0,50.0,1,0,2,14,0,0,0,0,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.1,-37.79228763,144.9817795
4949,100,Entire home/apt,strict_14_with_grace_period,True,True,True,True,False,False,False,True,2,1.0,1.0,1.0,750.0,60.0,2,10,7,720,0,0,6,281,20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.38,-37.81491619,144.98802949999998
4950,190,Entire home/apt,moderate,False,True,False,True,False,False,False,False,4,1.0,2.0,2.0,0.0,25.0,2,0,2,1120,16,36,66,341,112,94.0,10.0,9.0,10.0,9.0,10.0,9.0,1,2.34,-37.80493998,144.95720590000002
